,0,1,2,3
797,797,1504368081.0558023,902,454
798,798,1504368081.1558268,860,460
799,799,1504368081.2558513,860,460
800,800,1504368081.3558757,860,460
801,801,1504368081.4559002,860,460
802,802,1504368081.5559247,872,448
803,803,1504368081.655949,957,433
804,804,1504368081.7559736,976,432
805,805,1504368081.8559978,976,432
806,806,1504368081.9560223,976,432
807,807,1504368082.0560467,976,436
808,808,1504368082.156072,975,439
809,809,1504368082.2560956,971,443
810,810,1504368082.3561206,964,454
811,811,1504368082.4561446,964,454
812,812,1504368082.5561688,964,454
813,813,1504368082.6561942,964,454
814,814,1504368082.7562177,964,454
815,815,1504368082.8562424,964,454
816,816,1504368082.9562664,964,454
817,817,1504368083.0562913,964,454
818,818,1504368083.1563163,964,454
819,819,1504368083.2563403,964,454
820,820,1504368083.3563645,976,446
821,821,1504368083.456389,1123,393
822,822,1504368083.5564134,1137,390
823,823,1504368083.6564376,1132,398
824,824,1504368083.7564619,1091,412
825,825,1504368083.8564866,1051,414
826,826,1504368083.956511,1005,415
827,827,1504368084.0565355,966,417
828,828,1504368084.15656,966,417
829,829,1504368084.2565844,966,417
830,830,1504368084.3566089,997,457
831,831,1504368084.456634,1070,497
832,832,1504368084.5566578,1070,497
833,833,1504368084.656682,1073,502
834,834,1504368084.7567065,1100,523
835,835,1504368084.8567307,1124,531
836,836,1504368084.9567554,1185,579
837,837,1504368085.0567799,1222,642
838,838,1504368085.1568043,1186,658
839,839,1504368085.256829,1209,651
840,840,1504368085.356853,1404,722
841,841,1504368085.4568777,1432,755
842,842,1504368085.5569026,1351,774
843,843,1504368085.6569264,1223,755
844,844,1504368085.7569509,1257,719
845,845,1504368085.8569753,1406,702
846,846,1504368085.9569998,1473,734
847,847,1504368086.0570242,1486,765
848,848,1504368086.1570487,1442,790
849,849,1504368086.2570732,1219,734
850,850,1504368086.3570974,964,512
851,851,1504368086.4571218,857,447
852,852,1504368086.5571468,829,451
853,853,1504368086.6571708,834,442
854,854,1504368086.7571964,905,418
855,855,1504368086.8572197,1055,386
856,856,1504368086.9572442,1232,357
857,857,1504368087.0572689,1282,351
858,858,1504368087.157293,1280,356
859,859,1504368087.2573178,1149,382
860,860,1504368087.357342,963,407
861,861,1504368087.4573667,881,424
862,862,1504368087.5573907,880,424
863,863,1504368087.6574154,880,424
864,864,1504368087.7574394,880,422
865,865,1504368087.857464,912,390
866,866,1504368087.9574885,960,375
867,867,1504368088.057513,961,375
868,868,1504368088.1575377,961,375
869,869,1504368088.2575617,961,375
870,870,1504368088.3575861,960,384
871,871,1504368088.4576116,891,447
872,872,1504368088.557635,850,471
873,873,1504368088.6576605,850,471
874,874,1504368088.757684,850,471
875,875,1504368088.8577085,850,471
876,876,1504368088.9577334,850,471
877,877,1504368089.0577574,850,471
878,878,1504368089.1577816,863,454
879,879,1504368089.257806,879,436
880,880,1504368089.3578312,879,436
881,881,1504368089.4578552,879,436
882,882,1504368089.55788,879,436
883,883,1504368089.657904,879,436
884,884,1504368089.7579284,879,436
885,885,1504368089.8579538,879,436
886,886,1504368089.9579768,880,438
887,887,1504368090.0580015,880,441
888,888,1504368090.1580262,880,441
889,889,1504368090.258051,880,441
890,890,1504368090.358075,880,441
891,891,1504368090.4580994,880,441
892,892,1504368090.5581248,880,441
893,893,1504368090.6581483,880,441
894,894,1504368090.7581728,880,441
895,895,1504368090.8581986,880,441
896,896,1504368090.9582214,880,443
897,897,1504368091.0582469,880,447
898,898,1504368091.1582706,880,451
899,899,1504368091.2582948,880,451
900,900,1504368091.35832,880,451
901,901,1504368091.4583435,880,451
902,902,1504368091.5583682,885,452
903,903,1504368091.6583927,915,455
904,904,1504368091.758417,922,455
905,905,1504368091.858443,968,464
906,906,1504368091.9584658,1143,480
907,907,1504368092.0584905,1146,481
908,908,1504368092.1585152,1126,483
909,909,1504368092.2585392,1136,459
910,910,1504368092.3585637,1300,449
911,911,1504368092.4585881,1104,419
912,912,1504368092.5586126,1003,390
913,913,1504368092.658637,1003,390
914,914,1504368092.7586615,999,398
915,915,1504368092.8586857,974,446
916,916,1504368092.958711,968,460
917,917,1504368093.0587347,968,460
918,918,1504368093.158759,968,460
919,919,1504368093.2587838,968,460
920,920,1504368093.3588083,968,460
921,921,1504368093.4588325,968,460
922,922,1504368093.558857,968,460
923,923,1504368093.6588812,968,460
924,924,1504368093.758906,968,460
925,925,1504368093.85893,968,460
926,926,1504368093.9589553,968,460
927,927,1504368094.058979,968,460
928,928,1504368094.1590035,968,460
929,929,1504368094.2590282,968,460
930,930,1504368094.359053,968,460
931,931,1504368094.4590771,968,460
932,932,1504368094.559101,968,460
933,933,1504368094.6591253,968,460
934,934,1504368094.7591512,968,460
935,935,1504368094.8591745,968,460
936,936,1504368094.9591997,968,460
937,937,1504368095.059224,968,460
938,938,1504368095.1592479,968,460
939,939,1504368095.2592723,968,460
940,940,1504368095.3592975,968,460
941,941,1504368095.4593213,968,460
942,942,1504368095.5593462,967,464
943,943,1504368095.65937,967,464
944,944,1504368095.759395,964,473
945,945,1504368095.8594196,961,480
946,946,1504368095.9594433,958,486
947,947,1504368096.05947,957,487
948,948,1504368096.1594934,962,482
949,949,1504368096.2595167,1093,433
950,950,1504368096.3595417,1210,410
951,951,1504368096.4595659,1295,407
952,952,1504368096.5595906,1391,415
953,953,1504368096.6596143,1491,425
954,954,1504368096.759639,1564,436
955,955,1504368096.859664,1594,441
956,956,1504368096.9596877,1595,441
957,957,1504368097.0597122,1601,450
958,958,1504368097.1597369,1605,466
959,959,1504368097.259761,1606,471
960,960,1504368097.3597853,1608,477
961,961,1504368097.45981,1609,483
962,962,1504368097.5598342,1609,493
963,963,1504368097.65986,1564,534
964,964,1504368097.759884,1495,558
965,965,1504368097.8599076,1485,568
966,966,1504368097.959932,1401,588
967,967,1504368098.0599566,1355,600
968,968,1504368098.159981,1353,603
969,969,1504368098.2600057,1251,660
970,970,1504368098.3600302,1231,673
971,971,1504368098.460055,1231,673
972,972,1504368098.5600786,1311,646
973,973,1504368098.660103,1371,635
974,974,1504368098.7601278,1264,702
975,975,1504368098.860152,1145,763
976,976,1504368098.9601767,1128,779
977,977,1504368099.060202,1125,780
978,978,1504368099.1602254,1125,781
979,979,1504368099.26025,1125,775
980,980,1504368099.360274,1218,712
981,981,1504368099.4602985,1334,642
982,982,1504368099.5603232,1320,660
983,983,1504368099.6603475,1210,726
984,984,1504368099.7603729,1210,726
985,985,1504368099.8603964,1216,721
986,986,1504368099.9604208,1386,632
987,987,1504368100.0604455,1407,620
988,988,1504368100.1604695,1399,630
989,989,1504368100.260494,1238,692
990,990,1504368100.3605185,1174,700
991,991,1504368100.460543,1200,673
992,992,1504368100.560568,1337,630
993,993,1504368100.6605918,1346,643
994,994,1504368100.7606163,1277,713
995,995,1504368100.8606412,1222,739
996,996,1504368100.960665,1205,745
997,997,1504368101.0606904,1192,751
998,998,1504368101.1607144,1192,751
999,999,1504368101.2607384,1187,756
1000,1000,1504368101.3607638,1169,764
1001,1001,1504368101.4607873,1169,764
1002,1002,1504368101.560812,1173,745
1003,1003,1504368101.6608362,1186,645
1004,1004,1504368101.7608607,1136,557
1005,1005,1504368101.8608859,1249,464
1006,1006,1504368101.9609108,1423,470
1007,1007,1504368102.0609336,1518,494
1008,1008,1504368102.1609592,1566,556
1009,1009,1504368102.2609828,1579,578
1010,1010,1504368102.3610072,1579,579
1011,1011,1504368102.4610317,1510,580
1012,1012,1504368102.5610566,1362,534
1013,1013,1504368102.6610813,1273,545
1014,1014,1504368102.761105,929,573
1015,1015,1504368102.8611298,1202,598
1016,1016,1504368102.9611537,1572,688
1017,1017,1504368103.0611782,1652,752
1018,1018,1504368103.161203,1657,743
1019,1019,1504368103.2612274,1682,611
1020,1020,1504368103.3612525,1683,457
1021,1021,1504368103.4612765,1686,396
1022,1022,1504368103.5613005,1685,401
1023,1023,1504368103.6613255,1685,401
1024,1024,1504368103.7613497,1685,401
1025,1025,1504368103.861374,1685,401
1026,1026,1504368103.9613988,1685,401
1027,1027,1504368104.0614233,1685,401
1028,1028,1504368104.161447,1685,401
1029,1029,1504368104.2614737,1672,406
1030,1030,1504368104.361496,1638,416
1031,1031,1504368104.4615204,1546,470
1032,1032,1504368104.561545,1192,694
1033,1033,1504368104.661569,1114,760
1034,1034,1504368104.761594,1108,768
1035,1035,1504368104.8616188,1182,755
1036,1036,1504368104.9616425,1593,653
1037,1037,1504368105.0616672,1640,646
1038,1038,1504368105.1616914,1263,797
1039,1039,1504368105.261716,1003,854
1040,1040,1504368105.3617404,978,864
1041,1041,1504368105.4617648,978,864
1042,1042,1504368105.5617898,976,864
1043,1043,1504368105.6618135,976,864
1044,1044,1504368105.761838,972,865
1045,1045,1504368105.8618624,972,865
1046,1046,1504368105.961887,972,865
1047,1047,1504368106.0619118,972,865
1048,1048,1504368106.161936,972,865
1049,1049,1504368106.2619598,972,865
1050,1050,1504368106.361985,972,865
1051,1051,1504368106.4620097,972,865
1052,1052,1504368106.5620346,947,856
1053,1053,1504368106.662058,832,769
1054,1054,1504368106.7620823,717,596
1055,1055,1504368106.8621078,710,586
1056,1056,1504368106.9621315,700,587
1057,1057,1504368107.0621557,693,591
1058,1058,1504368107.1621804,680,600
1059,1059,1504368107.2622046,655,618
1060,1060,1504368107.362229,620,680
1061,1061,1504368107.4622538,608,769
1062,1062,1504368107.5622778,639,798
1063,1063,1504368107.6623042,799,831
1064,1064,1504368107.7623267,862,846
1065,1065,1504368107.8623512,808,761
1066,1066,1504368107.9623759,646,609
1067,1067,1504368108.0623999,638,604
1068,1068,1504368108.162425,638,604
1069,1069,1504368108.2624493,638,604
1070,1070,1504368108.3624735,638,604
1071,1071,1504368108.4624977,638,597
1072,1072,1504368108.5625222,647,551
1073,1073,1504368108.6625473,658,519
1074,1074,1504368108.762571,660,516
1075,1075,1504368108.8625956,660,516
1076,1076,1504368108.9626212,665,509
1077,1077,1504368109.0626445,670,506
1078,1078,1504368109.162669,890,403
1079,1079,1504368109.2626936,1135,333
1080,1080,1504368109.3627176,1135,333
1081,1081,1504368109.462742,1135,333
1082,1082,1504368109.5627675,1063,358
1083,1083,1504368109.662791,920,380
1084,1084,1504368109.762817,908,383
1085,1085,1504368109.86284,908,383
1086,1086,1504368109.9628644,908,383
1087,1087,1504368110.062889,908,383
1088,1088,1504368110.162913,908,383
1089,1089,1504368110.2629375,908,383
1090,1090,1504368110.362962,908,383
1091,1091,1504368110.4629865,908,383
1092,1092,1504368110.5630116,908,383
1093,1093,1504368110.6630354,908,383
1094,1094,1504368110.7630599,908,383
1095,1095,1504368110.8630846,908,383
1096,1096,1504368110.9631095,908,383
1097,1097,1504368111.063135,908,383
1098,1098,1504368111.1631572,908,383
1099,1099,1504368111.263182,908,383
1100,1100,1504368111.3632066,908,383
1101,1101,1504368111.4632308,892,391
1102,1102,1504368111.5632553,870,398
1103,1103,1504368111.6632798,864,400
1104,1104,1504368111.7633042,864,401
1105,1105,1504368111.8633292,848,403
1106,1106,1504368111.9633532,823,403
1107,1107,1504368112.0633776,816,404
1108,1108,1504368112.1634023,816,404
1109,1109,1504368112.2634263,816,404
1110,1110,1504368112.3634508,816,404
1111,1111,1504368112.4634755,816,404
1112,1112,1504368112.5634997,816,404
1113,1113,1504368112.6635244,816,404
1114,1114,1504368112.763549,816,404
1115,1115,1504368112.8635736,816,404
1116,1116,1504368112.9635985,815,403
1117,1117,1504368113.0636218,815,388
1118,1118,1504368113.1636481,829,365
1119,1119,1504368113.2636707,840,352
1120,1120,1504368113.3636951,886,326
1121,1121,1504368113.4637206,967,305
1122,1122,1504368113.563744,1084,286
1123,1123,1504368113.663769,1211,276
1124,1124,1504368113.763793,1361,277
1125,1125,1504368113.8638177,1492,292
1126,1126,1504368113.9638443,1520,301
1127,1127,1504368114.0638666,1296,432
1128,1128,1504368114.1638906,1153,462
1129,1129,1504368114.263915,1154,460
1130,1130,1504368114.3639395,1169,459
1131,1131,1504368114.4639645,1173,463
1132,1132,1504368114.5639884,1177,470
1133,1133,1504368114.664013,1205,474
1134,1134,1504368114.7640378,1352,506
1135,1135,1504368114.864062,1365,541
1136,1136,1504368114.9640863,1276,639
1137,1137,1504368115.0641103,1109,706
1138,1138,1504368115.164135,1108,707
1139,1139,1504368115.26416,1219,706
1140,1140,1504368115.364186,1442,775
1141,1141,1504368115.4642084,1443,775
1142,1142,1504368115.564233,1366,825
1143,1143,1504368115.6642573,1261,831
1144,1144,1504368115.7642815,1260,786
1145,1145,1504368115.8643072,1308,692
1146,1146,1504368115.964331,1311,685
1147,1147,1504368116.0643568,1165,663
1148,1148,1504368116.1643794,1027,691
1149,1149,1504368116.2644036,1027,692
1150,1150,1504368116.36443,1149,620
1151,1151,1504368116.4644527,1328,547
1152,1152,1504368116.5644774,1344,571
1153,1153,1504368116.6645014,1373,646
1154,1154,1504368116.7645266,1390,697
1155,1155,1504368116.8645525,1349,754
1156,1156,1504368116.9645748,1340,746
1157,1157,1504368117.0645993,1335,716
1158,1158,1504368117.1646264,1428,646
1159,1159,1504368117.2646482,1625,526
1160,1160,1504368117.364673,1622,479
1161,1161,1504368117.464697,1522,402
1162,1162,1504368117.5647216,1427,357
1163,1163,1504368117.6647468,1427,357
1164,1164,1504368117.7647705,1468,353
1165,1165,1504368117.8647952,1617,377
1166,1166,1504368117.9648194,1675,386
1167,1167,1504368118.0648437,1675,386
1168,1168,1504368118.1648693,1680,402
1169,1169,1504368118.2648926,1678,423
1170,1170,1504368118.3649168,1590,516
1171,1171,1504368118.464942,1474,587
1172,1172,1504368118.564968,1457,601
1173,1173,1504368118.6649902,1355,616
1174,1174,1504368118.7650146,1332,620
1175,1175,1504368118.8650389,1332,620
1176,1176,1504368118.9650657,1285,668
1177,1177,1504368119.0650883,1207,731
1178,1178,1504368119.165112,1206,732
1179,1179,1504368119.2651381,1272,697
1180,1180,1504368119.3651614,1364,673
1181,1181,1504368119.465186,1283,730
1182,1182,1504368119.5652108,1143,780
1183,1183,1504368119.6652346,1131,775
1184,1184,1504368119.7652605,1220,662
1185,1185,1504368119.8652835,1328,605
1186,1186,1504368119.965308,1328,606
1187,1187,1504368120.0653324,1229,720
1188,1188,1504368120.1653569,1113,765
1189,1189,1504368120.2653832,1070,782
1190,1190,1504368120.365406,1069,783
1191,1191,1504368120.46543,1069,783
1192,1192,1504368120.5654547,1090,741
1193,1193,1504368120.6654792,1376,506
1194,1194,1504368120.7655034,1557,414
1195,1195,1504368120.865528,1608,523
1196,1196,1504368120.965552,1609,523
1197,1197,1504368121.0655787,1651,476
1198,1198,1504368121.1656017,1679,447
1199,1199,1504368121.2656257,1679,447
1200,1200,1504368121.3656507,1679,447
1201,1201,1504368121.4656744,1694,436
1202,1202,1504368121.565701,1784,398
1203,1203,1504368121.6657236,1802,391
1204,1204,1504368121.7657485,1802,391
1205,1205,1504368121.8657732,1802,391
1206,1206,1504368121.9657967,1803,392
1207,1207,1504368122.0658207,1803,392
1208,1208,1504368122.165846,1803,392
1209,1209,1504368122.2658699,1803,392
1210,1210,1504368122.3658962,1803,390
1211,1211,1504368122.465919,1804,362
1212,1212,1504368122.5659432,1795,334
1213,1213,1504368122.6659696,1792,330
1214,1214,1504368122.7659924,1792,330
1215,1215,1504368122.8660164,1781,327
1216,1216,1504368122.9660423,1693,318
1217,1217,1504368123.0660658,1682,317
1218,1218,1504368123.1660912,1682,317
1219,1219,1504368123.2661147,1682,317
1220,1220,1504368123.3661394,1682,317
1221,1221,1504368123.4661632,1665,363
1222,1222,1504368123.5661876,1589,431
1223,1223,1504368123.666212,1588,432
1224,1224,1504368123.7662368,1580,444
1225,1225,1504368123.866261,1532,508
1226,1226,1504368123.9662864,1496,509
1227,1227,1504368124.0663102,1496,509
1228,1228,1504368124.1663342,1487,508
1229,1229,1504368124.2663596,1479,556
1230,1230,1504368124.3663833,1428,671
1231,1231,1504368124.4664073,1358,770
1232,1232,1504368124.566433,1247,883
1233,1233,1504368124.666458,1124,909
1234,1234,1504368124.7664807,1087,919
1235,1235,1504368124.8665056,1038,926
1236,1236,1504368124.9665296,989,926
1237,1237,1504368125.0665548,965,926
1238,1238,1504368125.1665785,956,924
1239,1239,1504368125.2666037,956,924
1240,1240,1504368125.3666277,948,921
1241,1241,1504368125.466652,874,910
1242,1242,1504368125.566677,866,909
1243,1243,1504368125.666701,866,909
1244,1244,1504368125.7667255,866,909
1245,1245,1504368125.8667514,866,909
1246,1246,1504368125.966774,866,909
1247,1247,1504368126.0667987,866,909
1248,1248,1504368126.166823,866,907
1249,1249,1504368126.2668474,870,903
1250,1250,1504368126.3668723,870,903
1251,1251,1504368126.4668963,870,903
1252,1252,1504368126.5669208,870,904
1253,1253,1504368126.6669452,869,923
1254,1254,1504368126.7669694,858,929
1255,1255,1504368126.8669949,858,930
1256,1256,1504368126.9670184,864,924
1257,1257,1504368127.0670428,891,906
1258,1258,1504368127.167068,1228,621
1259,1259,1504368127.2670918,1283,591
1260,1260,1504368127.36712,1283,591
1261,1261,1504368127.4671407,1283,591
1262,1262,1504368127.567165,1283,590
